"ID","Name","Species","GeneID","Family","Evidence"
"T049638_1.02","ENSMUSG00000089915","Mus_musculus","ENSMUSG00000089915","C2H2 ZF","N"
"T049640_1.02","ENSMUSG00000090085","Mus_musculus","ENSMUSG00000090085","C2H2 ZF","N"
"T049642_1.02","ENSMUSG00000090178","Mus_musculus","ENSMUSG00000090178","C2H2 ZF","N"
"T049643_1.02","ENSMUSG00000090190","Mus_musculus","ENSMUSG00000090190","C2H2 ZF","N"
"T049550_1.02","Etohi1","Mus_musculus","ENSMUSG00000074519","C2H2 ZF","N"
"T049432_1.02","Fiz1","Mus_musculus","ENSMUSG00000061374","C2H2 ZF","N"
"T049434_1.02","Gm10103","Mus_musculus","ENSMUSG00000061532","C2H2 ZF","N"
"T049462_1.02","Gm10139","Mus_musculus","ENSMUSG00000063905","C2H2 ZF","N"
"T049485_1.02","Gm10226","Mus_musculus","ENSMUSG00000067929","C2H2 ZF","N"
"T049522_1.02","Gm10323","Mus_musculus","ENSMUSG00000071295","C2H2 ZF","N"
"T049523_1.02","Gm10324","Mus_musculus","ENSMUSG00000071302","C2H2 ZF","N"
"T049538_1.02","Gm10509","Mus_musculus","ENSMUSG00000073448","C2H2 ZF","N"
"T049556_1.02","Gm10749","Mus_musculus","ENSMUSG00000074735","C2H2 ZF","N"
"T049560_1.02","Gm10770","Mus_musculus","ENSMUSG00000074837","C2H2 ZF","N"
"T049562_1.02","Gm10772","Mus_musculus","ENSMUSG00000074840","C2H2 ZF","N"
"T049563_1.02","Gm10778","Mus_musculus","ENSMUSG00000074860","C2H2 ZF","N"
"T049571_1.02","Gm10939","Mus_musculus","ENSMUSG00000078435","C2H2 ZF","N"
"T049572_1.02","Gm10940","Mus_musculus","ENSMUSG00000078436","C2H2 ZF","N"
"T049586_1.02","Gm10991","Mus_musculus","ENSMUSG00000078801","C2H2 ZF","N"
"T049612_1.02","Gm11007","Mus_musculus","ENSMUSG00000078890","C2H2 ZF","N"
"T049613_1.02","Gm11008","Mus_musculus","ENSMUSG00000078891","C2H2 ZF","N"
"T049532_1.02","Gm12258","Mus_musculus","ENSMUSG00000072915","C2H2 ZF","N"
"T049445_1.02","Gm12588","Mus_musculus","ENSMUSG00000062632","C2H2 ZF","N"
"T049468_1.02","Gm13051","Mus_musculus","ENSMUSG00000066009","C2H2 ZF","N"
"T049298_1.02","Gm13060","Mus_musculus","ENSMUSG00000049410","C2H2 ZF","N"
"T049483_1.02","Gm13138","Mus_musculus","ENSMUSG00000067919","C2H2 ZF","N"
"T049482_1.02","Gm13139","Mus_musculus","ENSMUSG00000067916","C2H2 ZF","N"
"T049576_1.02","Gm13145","Mus_musculus","ENSMUSG00000078497","C2H2 ZF","N"
"T049575_1.02","Gm13152","Mus_musculus","ENSMUSG00000078496","C2H2 ZF","N"
"T049465_1.02","Gm13154","Mus_musculus","ENSMUSG00000065999","C2H2 ZF","N"
"T049574_1.02","Gm13157","Mus_musculus","ENSMUSG00000078495","C2H2 ZF","N"
"T049579_1.02","Gm13212","Mus_musculus","ENSMUSG00000078502","C2H2 ZF","N"
"T049580_1.02","Gm13225","Mus_musculus","ENSMUSG00000078503","C2H2 ZF","N"
"T049578_1.02","Gm13235","Mus_musculus","ENSMUSG00000078500","C2H2 ZF","N"
"T049397_1.02","Gm13242","Mus_musculus","ENSMUSG00000058186","C2H2 ZF","N"
"T049377_1.02","Gm13247","Mus_musculus","ENSMUSG00000056300","C2H2 ZF","N"
"T049626_1.02","Gm14124","Mus_musculus","ENSMUSG00000079008","C2H2 ZF","N"
"T049627_1.02","Gm14139","Mus_musculus","ENSMUSG00000079009","C2H2 ZF","N"
"T049600_1.02","Gm14295","Mus_musculus","ENSMUSG00000078877","C2H2 ZF","N"
"T049552_1.02","Gm14296","Mus_musculus","ENSMUSG00000074527","C2H2 ZF","N"
"T049601_1.02","Gm14305","Mus_musculus","ENSMUSG00000078878","C2H2 ZF","N"
"T049602_1.02","Gm14306","Mus_musculus","ENSMUSG00000078879","C2H2 ZF","N"
"T049603_1.02","Gm14308","Mus_musculus","ENSMUSG00000078880","C2H2 ZF","N"
"T049590_1.02","Gm14322","Mus_musculus","ENSMUSG00000078864","C2H2 ZF","N"
"T049589_1.02","Gm14325","Mus_musculus","ENSMUSG00000078863","C2H2 ZF","N"
"T049588_1.02","Gm14326","Mus_musculus","ENSMUSG00000078862","C2H2 ZF","N"
"T049551_1.02","Gm14327","Mus_musculus","ENSMUSG00000074521","C2H2 ZF","N"
"T049621_1.02","Gm14391","Mus_musculus","ENSMUSG00000078903","C2H2 ZF","N"
"T049622_1.02","Gm14393","Mus_musculus","ENSMUSG00000078905","C2H2 ZF","N"
"T049641_1.02","Gm14399","Mus_musculus","ENSMUSG00000090093","C2H2 ZF","N"
"T049597_1.02","Gm14401","Mus_musculus","ENSMUSG00000078872","C2H2 ZF","N"
"T049480_1.02","Gm14403","Mus_musculus","ENSMUSG00000067480","C2H2 ZF","N"
"T049591_1.02","Gm14406","Mus_musculus","ENSMUSG00000078865","C2H2 ZF","N"
"T049599_1.02","Gm14408","Mus_musculus","ENSMUSG00000078876","C2H2 ZF","N"
"T049595_1.02","Gm14409","Mus_musculus","ENSMUSG00000078869","C2H2 ZF","N"
"T049596_1.02","Gm14410","Mus_musculus","ENSMUSG00000078870","C2H2 ZF","N"
"T049594_1.02","Gm14412","Mus_musculus","ENSMUSG00000078868","C2H2 ZF","N"
"T049593_1.02","Gm14418","Mus_musculus","ENSMUSG00000078867","C2H2 ZF","N"
"T049598_1.02","Gm14419","Mus_musculus","ENSMUSG00000078875","C2H2 ZF","N"
"T049592_1.02","Gm14420","Mus_musculus","ENSMUSG00000078866","C2H2 ZF","N"
"T049606_1.02","Gm14430","Mus_musculus","ENSMUSG00000078883","C2H2 ZF","N"
"T049605_1.02","Gm14431","Mus_musculus","ENSMUSG00000078882","C2H2 ZF","N"
"T049608_1.02","Gm14432","Mus_musculus","ENSMUSG00000078885","C2H2 ZF","N"
"T049604_1.02","Gm14434","Mus_musculus","ENSMUSG00000078881","C2H2 ZF","N"
"T049607_1.02","Gm14436","Mus_musculus","ENSMUSG00000078884","C2H2 ZF","N"
"T049620_1.02","Gm14443","Mus_musculus","ENSMUSG00000078902","C2H2 ZF","N"
"T049623_1.02","Gm14444","Mus_musculus","ENSMUSG00000078906","C2H2 ZF","N"
"T049639_1.02","Gm15446","Mus_musculus","ENSMUSG00000090015","C2H2 ZF","N"
"T049561_1.02","Gm16512","Mus_musculus","ENSMUSG00000074838","C2H2 ZF","N"
"T049614_1.02","Gm2004","Mus_musculus","ENSMUSG00000078893","C2H2 ZF","N"
"T049611_1.02","Gm2007","Mus_musculus","ENSMUSG00000078888","C2H2 ZF","N"
"T049609_1.02","Gm2026","Mus_musculus","ENSMUSG00000078886","C2H2 ZF","N"
"T049237_1.02","Gm22","Mus_musculus","ENSMUSG00000043903","C2H2 ZF","N"
"T049644_1.02","Gm4245","Mus_musculus","ENSMUSG00000090221","C2H2 ZF","N"
"T049619_1.02","Gm4631","Mus_musculus","ENSMUSG00000078899","C2H2 ZF","N"
"T049618_1.02","Gm4723","Mus_musculus","ENSMUSG00000078898","C2H2 ZF","N"
"T049617_1.02","Gm4724","Mus_musculus","ENSMUSG00000078897","C2H2 ZF","N"
"T049438_1.02","Gm5581","Mus_musculus","ENSMUSG00000061969","C2H2 ZF","N"
"T049503_1.02","Gm5595","Mus_musculus","ENSMUSG00000069727","C2H2 ZF","N"
"T049502_1.02","Gm6020","Mus_musculus","ENSMUSG00000069475","C2H2 ZF","N"
"T049610_1.02","Gm6710","Mus_musculus","ENSMUSG00000078887","C2H2 ZF","N"
"T049636_1.02","Gm8898","Mus_musculus","ENSMUSG00000089756","C2H2 ZF","N"
"T049616_1.02","Gm8923","Mus_musculus","ENSMUSG00000078896","C2H2 ZF","N"
"T049581_1.02","Gm9631","Mus_musculus","ENSMUSG00000078564","C2H2 ZF","N"
"T049216_1.02","Gm9772","Mus_musculus","ENSMUSG00000040775","C2H2 ZF","N"
"T049259_1.02","Gm9805","Mus_musculus","ENSMUSG00000046088","C2H2 ZF","N"
"T049341_1.02","Gm9894","Mus_musculus","ENSMUSG00000052909","C2H2 ZF","N"
"T049118_1.02","Gzf1","Mus_musculus","ENSMUSG00000027439","C2H2 ZF","N"
"T049160_1.02","Hinfp","Mus_musculus","ENSMUSG00000032119","C2H2 ZF","N"
"T049253_1.02","Insm2","Mus_musculus","ENSMUSG00000045440","C2H2 ZF","N"
"T049459_1.02","Jazf1","Mus_musculus","ENSMUSG00000063568","C2H2 ZF","N"
"T049292_1.02","Klf17","Mus_musculus","ENSMUSG00000048626","C2H2 ZF","N"
"T049195_1.02","Mynn","Mus_musculus","ENSMUSG00000037730","C2H2 ZF","N"
"T049376_1.02","Ovol3","Mus_musculus","ENSMUSG00000056028","C2H2 ZF","N"
"T049026_1.02","Peg3","Mus_musculus","ENSMUSG00000002265","C2H2 ZF","N"
"T049228_1.02","Prdm10","Mus_musculus","ENSMUSG00000042496","C2H2 ZF","N"
"T049215_1.02","Prdm13","Mus_musculus","ENSMUSG00000040478","C2H2 ZF","N"
"T049225_1.02","Prdm14","Mus_musculus","ENSMUSG00000042414","C2H2 ZF","N"
"T049206_1.02","Prdm16","Mus_musculus","ENSMUSG00000039410","C2H2 ZF","N"
"T049388_1.02","Prdm2","Mus_musculus","ENSMUSG00000057637","C2H2 ZF","N"
"T049139_1.02","Prdm5","Mus_musculus","ENSMUSG00000029913","C2H2 ZF","N"
"T049501_1.02","Prdm6","Mus_musculus","ENSMUSG00000069378","C2H2 ZF","N"
"T049179_1.02","Prdm8","Mus_musculus","ENSMUSG00000035456","C2H2 ZF","N"
"T049437_1.02","Rbak","Mus_musculus","ENSMUSG00000061898","C2H2 ZF","N"
"T049339_1.02","Repin1","Mus_musculus","ENSMUSG00000052751","C2H2 ZF","N"
"T049577_1.02","Rex2","Mus_musculus","ENSMUSG00000078499","C2H2 ZF","N"
"T049311_1.02","Rlf","Mus_musculus","ENSMUSG00000049878","C2H2 ZF","N"
"T049407_1.02","Rsl1","Mus_musculus","ENSMUSG00000058900","C2H2 ZF","N"
"T049271_1.02","Tshz1","Mus_musculus","ENSMUSG00000046982","C2H2 ZF","N"
"T049281_1.02","Tshz2","Mus_musculus","ENSMUSG00000047907","C2H2 ZF","N"
"T049072_1.02","Tshz3","Mus_musculus","ENSMUSG00000021217","C2H2 ZF","N"
"T049058_1.02","Vezf1","Mus_musculus","ENSMUSG00000018377","C2H2 ZF","N"
"T049095_1.02","Wiz","Mus_musculus","ENSMUSG00000024050","C2H2 ZF","N"
"T049496_1.02","Zbtb10","Mus_musculus","ENSMUSG00000069114","C2H2 ZF","N"
"T049470_1.02","Zbtb16","Mus_musculus","ENSMUSG00000066687","C2H2 ZF","N"
"T049039_1.02","Zbtb17","Mus_musculus","ENSMUSG00000006215","C2H2 ZF","N"
"T049569_1.02","Zbtb2","Mus_musculus","ENSMUSG00000075327","C2H2 ZF","N"
"T049088_1.02","Zbtb20","Mus_musculus","ENSMUSG00000022708","C2H2 ZF","N"
"T049329_1.02","Zbtb22","Mus_musculus","ENSMUSG00000051390","C2H2 ZF","N"
"T049064_1.02","Zbtb24","Mus_musculus","ENSMUSG00000019826","C2H2 ZF","N"
"T049317_1.02","Zbtb26","Mus_musculus","ENSMUSG00000050714","C2H2 ZF","N"
"T049040_1.02","Zbtb32","Mus_musculus","ENSMUSG00000006310","C2H2 ZF","N"
"T049283_1.02","Zbtb33","Mus_musculus","ENSMUSG00000048047","C2H2 ZF","N"
"T049495_1.02","Zbtb34","Mus_musculus","ENSMUSG00000068966","C2H2 ZF","N"
"T049235_1.02","Zbtb37","Mus_musculus","ENSMUSG00000043467","C2H2 ZF","N"
"T049214_1.02","Zbtb38","Mus_musculus","ENSMUSG00000040433","C2H2 ZF","N"
"T049243_1.02","Zbtb39","Mus_musculus","ENSMUSG00000044617","C2H2 ZF","N"
"T049429_1.02","Zbtb40","Mus_musculus","ENSMUSG00000060862","C2H2 ZF","N"
"T049168_1.02","Zbtb41","Mus_musculus","ENSMUSG00000033964","C2H2 ZF","N"
"T049193_1.02","Zbtb42","Mus_musculus","ENSMUSG00000037638","C2H2 ZF","N"
"T049115_1.02","Zbtb43","Mus_musculus","ENSMUSG00000026788","C2H2 ZF","N"
"T049278_1.02","Zbtb44","Mus_musculus","ENSMUSG00000047412","C2H2 ZF","N"
"T049303_1.02","Zbtb45","Mus_musculus","ENSMUSG00000049600","C2H2 ZF","N"
"T049121_1.02","Zbtb46","Mus_musculus","ENSMUSG00000027583","C2H2 ZF","N"
"T049131_1.02","Zbtb48","Mus_musculus","ENSMUSG00000028952","C2H2 ZF","N"
"T049305_1.02","Zbtb5","Mus_musculus","ENSMUSG00000049657","C2H2 ZF","N"
"T049129_1.02","Zbtb8a","Mus_musculus","ENSMUSG00000028807","C2H2 ZF","N"
"T049290_1.02","Zbtb8b","Mus_musculus","ENSMUSG00000048485","C2H2 ZF","N"
"T049633_1.02","Zbtb9","Mus_musculus","ENSMUSG00000079605","C2H2 ZF","N"
"T049083_1.02","Zfat","Mus_musculus","ENSMUSG00000022335","C2H2 ZF","N"
"T049365_1.02","Zfp101","Mus_musculus","ENSMUSG00000055240","C2H2 ZF","N"
"T049150_1.02","Zfp108","Mus_musculus","ENSMUSG00000030486","C2H2 ZF","N"
"T049546_1.02","Zfp109","Mus_musculus","ENSMUSG00000074283","C2H2 ZF","N"
"T049323_1.02","Zfp11","Mus_musculus","ENSMUSG00000051034","C2H2 ZF","N"
"T049635_1.02","Zfp111","Mus_musculus","ENSMUSG00000087598","C2H2 ZF","N"
"T049337_1.02","Zfp112","Mus_musculus","ENSMUSG00000052675","C2H2 ZF","N"
"T049187_1.02","Zfp113","Mus_musculus","ENSMUSG00000037007","C2H2 ZF","N"
"T049494_1.02","Zfp114","Mus_musculus","ENSMUSG00000068962","C2H2 ZF","N"
"T049390_1.02","Zfp119a","Mus_musculus","ENSMUSG00000057835","C2H2 ZF","N"
"T049441_1.02","Zfp119b","Mus_musculus","ENSMUSG00000062101","C2H2 ZF","N"
"T049135_1.02","Zfp12","Mus_musculus","ENSMUSG00000029587","C2H2 ZF","N"
"T049489_1.02","Zfp120","Mus_musculus","ENSMUSG00000068134","C2H2 ZF","N"
"T049505_1.02","Zfp125","Mus_musculus","ENSMUSG00000069755","C2H2 ZF","N"
"T049439_1.02","Zfp13","Mus_musculus","ENSMUSG00000062012","C2H2 ZF","N"
"T049629_1.02","Zfp131","Mus_musculus","ENSMUSG00000079303","C2H2 ZF","N"
"T049634_1.02","Zfp131","Mus_musculus","ENSMUSG00000079840","C2H2 ZF","N"
"T049347_1.02","Zfp14","Mus_musculus","ENSMUSG00000053985","C2H2 ZF","N"
"T049114_1.02","Zfp142","Mus_musculus","ENSMUSG00000026135","C2H2 ZF","N"
"T049189_1.02","Zfp146","Mus_musculus","ENSMUSG00000037029","C2H2 ZF","N"
"T049184_1.02","Zfp157","Mus_musculus","ENSMUSG00000036898","C2H2 ZF","N"
"T049487_1.02","Zfp160","Mus_musculus","ENSMUSG00000067942","C2H2 ZF","N"
"T049457_1.02","Zfp167","Mus_musculus","ENSMUSG00000063488","C2H2 ZF","N"
"T049322_1.02","Zfp169","Mus_musculus","ENSMUSG00000050954","C2H2 ZF","N"
"T049358_1.02","Zfp174","Mus_musculus","ENSMUSG00000054939","C2H2 ZF","N"
"T049383_1.02","Zfp180","Mus_musculus","ENSMUSG00000057101","C2H2 ZF","N"
"T049042_1.02","Zfp184","Mus_musculus","ENSMUSG00000006720","C2H2 ZF","N"
"T049207_1.02","Zfp189","Mus_musculus","ENSMUSG00000039634","C2H2 ZF","N"
"T049331_1.02","Zfp191","Mus_musculus","ENSMUSG00000051469","C2H2 ZF","N"
"T049461_1.02","Zfp192","Mus_musculus","ENSMUSG00000063894","C2H2 ZF","N"
"T049297_1.02","Zfp2","Mus_musculus","ENSMUSG00000049321","C2H2 ZF","N"
"T049340_1.02","Zfp212","Mus_musculus","ENSMUSG00000052763","C2H2 ZF","N"
"T049515_1.02","Zfp213","Mus_musculus","ENSMUSG00000071256","C2H2 ZF","N"
"T049435_1.02","Zfp229","Mus_musculus","ENSMUSG00000061544","C2H2 ZF","N"
"T049280_1.02","Zfp235","Mus_musculus","ENSMUSG00000047603","C2H2 ZF","N"
"T049217_1.02","Zfp236","Mus_musculus","ENSMUSG00000041258","C2H2 ZF","N"
"T049222_1.02","Zfp239","Mus_musculus","ENSMUSG00000042097","C2H2 ZF","N"
"T049141_1.02","Zfp248","Mus_musculus","ENSMUSG00000030145","C2H2 ZF","N"
"T049085_1.02","Zfp251","Mus_musculus","ENSMUSG00000022526","C2H2 ZF","N"
"T049453_1.02","Zfp26","Mus_musculus","ENSMUSG00000063108","C2H2 ZF","N"
"T049299_1.02","Zfp260","Mus_musculus","ENSMUSG00000049421","C2H2 ZF","N"
"T049427_1.02","Zfp266","Mus_musculus","ENSMUSG00000060510","C2H2 ZF","N"
"T049440_1.02","Zfp27","Mus_musculus","ENSMUSG00000062040","C2H2 ZF","N"
"T049148_1.02","Zfp273","Mus_musculus","ENSMUSG00000030446","C2H2 ZF","N"
"T049155_1.02","Zfp275","Mus_musculus","ENSMUSG00000031365","C2H2 ZF","N"
"T049024_1.02","Zfp276","Mus_musculus","ENSMUSG00000001065","C2H2 ZF","N"
"T049372_1.02","Zfp277","Mus_musculus","ENSMUSG00000055917","C2H2 ZF","N"
"T049448_1.02","Zfp28","Mus_musculus","ENSMUSG00000062861","C2H2 ZF","N"
"T049276_1.02","Zfp286","Mus_musculus","ENSMUSG00000047342","C2H2 ZF","N"
"T049036_1.02","Zfp287","Mus_musculus","ENSMUSG00000005267","C2H2 ZF","N"
"T049211_1.02","Zfp292","Mus_musculus","ENSMUSG00000039967","C2H2 ZF","N"
"T049270_1.02","Zfp295","Mus_musculus","ENSMUSG00000046962","C2H2 ZF","N"
"T049046_1.02","Zfp296","Mus_musculus","ENSMUSG00000011267","C2H2 ZF","N"
"T049279_1.02","Zfp30","Mus_musculus","ENSMUSG00000047473","C2H2 ZF","N"
"T049387_1.02","Zfp317","Mus_musculus","ENSMUSG00000057551","C2H2 ZF","N"
"T049264_1.02","Zfp319","Mus_musculus","ENSMUSG00000046556","C2H2 ZF","N"
"T049262_1.02","Zfp322a","Mus_musculus","ENSMUSG00000046351","C2H2 ZF","N"
"T049034_1.02","Zfp324","Mus_musculus","ENSMUSG00000004500","C2H2 ZF","N"
"T049392_1.02","Zfp329","Mus_musculus","ENSMUSG00000057894","C2H2 ZF","N"
"T049055_1.02","Zfp334","Mus_musculus","ENSMUSG00000017667","C2H2 ZF","N"
"T049209_1.02","Zfp335","Mus_musculus","ENSMUSG00000039834","C2H2 ZF","N"
"T049415_1.02","Zfp341","Mus_musculus","ENSMUSG00000059842","C2H2 ZF","N"
"T049554_1.02","Zfp345","Mus_musculus","ENSMUSG00000074731","C2H2 ZF","N"
"T049455_1.02","Zfp35","Mus_musculus","ENSMUSG00000063281","C2H2 ZF","N"
"T049513_1.02","Zfp352","Mus_musculus","ENSMUSG00000070902","C2H2 ZF","N"
"T049408_1.02","Zfp353","Mus_musculus","ENSMUSG00000058906","C2H2 ZF","N"
"T049066_1.02","Zfp354a","Mus_musculus","ENSMUSG00000020364","C2H2 ZF","N"
"T049065_1.02","Zfp354b","Mus_musculus","ENSMUSG00000020335","C2H2 ZF","N"
"T049275_1.02","Zfp358","Mus_musculus","ENSMUSG00000047264","C2H2 ZF","N"
"T049128_1.02","Zfp362","Mus_musculus","ENSMUSG00000028799","C2H2 ZF","N"
"T049320_1.02","Zfp366","Mus_musculus","ENSMUSG00000050919","C2H2 ZF","N"
"T049248_1.02","Zfp367","Mus_musculus","ENSMUSG00000044934","C2H2 ZF","N"
"T049126_1.02","Zfp37","Mus_musculus","ENSMUSG00000028389","C2H2 ZF","N"
"T049543_1.02","Zfp382","Mus_musculus","ENSMUSG00000074220","C2H2 ZF","N"
"T049221_1.02","Zfp386","Mus_musculus","ENSMUSG00000042063","C2H2 ZF","N"
"T049186_1.02","Zfp39","Mus_musculus","ENSMUSG00000037001","C2H2 ZF","N"
"T049099_1.02","Zfp397","Mus_musculus","ENSMUSG00000024276","C2H2 ZF","N"
"T049444_1.02","Zfp398","Mus_musculus","ENSMUSG00000062519","C2H2 ZF","N"
"T049029_1.02","Zfp40","Mus_musculus","ENSMUSG00000002617","C2H2 ZF","N"
"T049289_1.02","Zfp407","Mus_musculus","ENSMUSG00000048410","C2H2 ZF","N"
"T049567_1.02","Zfp408","Mus_musculus","ENSMUSG00000075040","C2H2 ZF","N"
"T049272_1.02","Zfp41","Mus_musculus","ENSMUSG00000047003","C2H2 ZF","N"
"T049537_1.02","Zfp414","Mus_musculus","ENSMUSG00000073423","C2H2 ZF","N"
"T049174_1.02","Zfp418","Mus_musculus","ENSMUSG00000034538","C2H2 ZF","N"
"T049401_1.02","Zfp420","Mus_musculus","ENSMUSG00000058402","C2H2 ZF","N"
"T049416_1.02","Zfp422","Mus_musculus","ENSMUSG00000059878","C2H2 ZF","N"
"T049252_1.02","Zfp423","Mus_musculus","ENSMUSG00000045333","C2H2 ZF","N"
"T049412_1.02","Zfp426","Mus_musculus","ENSMUSG00000059475","C2H2 ZF","N"
"T049624_1.02","Zfp429","Mus_musculus","ENSMUSG00000078994","C2H2 ZF","N"
"T049321_1.02","Zfp438","Mus_musculus","ENSMUSG00000050945","C2H2 ZF","N"
"T049488_1.02","Zfp442","Mus_musculus","ENSMUSG00000068130","C2H2 ZF","N"
"T049247_1.02","Zfp444","Mus_musculus","ENSMUSG00000044876","C2H2 ZF","N"
"T049273_1.02","Zfp445","Mus_musculus","ENSMUSG00000047036","C2H2 ZF","N"
"T049167_1.02","Zfp446","Mus_musculus","ENSMUSG00000033961","C2H2 ZF","N"
"T049534_1.02","Zfp449","Mus_musculus","ENSMUSG00000073176","C2H2 ZF","N"
"T049224_1.02","Zfp451","Mus_musculus","ENSMUSG00000042197","C2H2 ZF","N"
"T049293_1.02","Zfp454","Mus_musculus","ENSMUSG00000048728","C2H2 ZF","N"
"T049324_1.02","Zfp455","Mus_musculus","ENSMUSG00000051037","C2H2 ZF","N"
"T049625_1.02","Zfp456","Mus_musculus","ENSMUSG00000078995","C2H2 ZF","N"
"T049367_1.02","Zfp457","Mus_musculus","ENSMUSG00000055341","C2H2 ZF","N"
"T049368_1.02","Zfp458","Mus_musculus","ENSMUSG00000055480","C2H2 ZF","N"
"T049369_1.02","Zfp459","Mus_musculus","ENSMUSG00000055560","C2H2 ZF","N"
"T049328_1.02","Zfp46","Mus_musculus","ENSMUSG00000051351","C2H2 ZF","N"
"T049419_1.02","Zfp462","Mus_musculus","ENSMUSG00000060206","C2H2 ZF","N"
"T049346_1.02","Zfp472","Mus_musculus","ENSMUSG00000053600","C2H2 ZF","N"
"T049282_1.02","Zfp473","Mus_musculus","ENSMUSG00000048012","C2H2 ZF","N"
"T049268_1.02","Zfp474","Mus_musculus","ENSMUSG00000046886","C2H2 ZF","N"
"T049242_1.02","Zfp488","Mus_musculus","ENSMUSG00000044519","C2H2 ZF","N"
"T049506_1.02","Zfp498","Mus_musculus","ENSMUSG00000070420","C2H2 ZF","N"
"T049204_1.02","Zfp503","Mus_musculus","ENSMUSG00000039081","C2H2 ZF","N"
"T049240_1.02","Zfp507","Mus_musculus","ENSMUSG00000044452","C2H2 ZF","N"
"T049093_1.02","Zfp51","Mus_musculus","ENSMUSG00000023892","C2H2 ZF","N"
"T049230_1.02","Zfp513","Mus_musculus","ENSMUSG00000043059","C2H2 ZF","N"
"T049405_1.02","Zfp516","Mus_musculus","ENSMUSG00000058881","C2H2 ZF","N"
"T049327_1.02","Zfp52","Mus_musculus","ENSMUSG00000051341","C2H2 ZF","N"
"T049263_1.02","Zfp526","Mus_musculus","ENSMUSG00000046541","C2H2 ZF","N"
"T049386_1.02","Zfp53","Mus_musculus","ENSMUSG00000057409","C2H2 ZF","N"
"T049226_1.02","Zfp532","Mus_musculus","ENSMUSG00000042439","C2H2 ZF","N"
"T049443_1.02","Zfp534","Mus_musculus","ENSMUSG00000062518","C2H2 ZF","N"
"T049234_1.02","Zfp536","Mus_musculus","ENSMUSG00000043456","C2H2 ZF","N"
"T049092_1.02","Zfp54","Mus_musculus","ENSMUSG00000023882","C2H2 ZF","N"
"T049171_1.02","Zfp551","Mus_musculus","ENSMUSG00000034071","C2H2 ZF","N"
"T049256_1.02","Zfp553","Mus_musculus","ENSMUSG00000045598","C2H2 ZF","N"
"T049255_1.02","Zfp560","Mus_musculus","ENSMUSG00000045519","C2H2 ZF","N"
"T049478_1.02","Zfp563","Mus_musculus","ENSMUSG00000067424","C2H2 ZF","N"
"T049584_1.02","Zfp566","Mus_musculus","ENSMUSG00000078768","C2H2 ZF","N"
"T049544_1.02","Zfp568","Mus_musculus","ENSMUSG00000074221","C2H2 ZF","N"
"T049182_1.02","Zfp57","Mus_musculus","ENSMUSG00000036036","C2H2 ZF","N"
"T049250_1.02","Zfp574","Mus_musculus","ENSMUSG00000045252","C2H2 ZF","N"
"T049471_1.02","Zfp575","Mus_musculus","ENSMUSG00000066721","C2H2 ZF","N"
"T049333_1.02","Zfp579","Mus_musculus","ENSMUSG00000051550","C2H2 ZF","N"
"T049521_1.02","Zfp58","Mus_musculus","ENSMUSG00000071291","C2H2 ZF","N"
"T049370_1.02","Zfp580","Mus_musculus","ENSMUSG00000055633","C2H2 ZF","N"
"T049147_1.02","Zfp583","Mus_musculus","ENSMUSG00000030443","C2H2 ZF","N"
"T049585_1.02","Zfp59","Mus_musculus","ENSMUSG00000078779","C2H2 ZF","N"
"T049037_1.02","Zfp592","Mus_musculus","ENSMUSG00000005621","C2H2 ZF","N"
"T049391_1.02","Zfp595","Mus_musculus","ENSMUSG00000057842","C2H2 ZF","N"
"T049208_1.02","Zfp597","Mus_musculus","ENSMUSG00000039789","C2H2 ZF","N"
"T049447_1.02","Zfp599","Mus_musculus","ENSMUSG00000062794","C2H2 ZF","N"
"T049194_1.02","Zfp60","Mus_musculus","ENSMUSG00000037640","C2H2 ZF","N"
"T049467_1.02","Zfp600","Mus_musculus","ENSMUSG00000066007","C2H2 ZF","N"
"T049091_1.02","Zfp605","Mus_musculus","ENSMUSG00000023284","C2H2 ZF","N"
"T049144_1.02","Zfp606","Mus_musculus","ENSMUSG00000030386","C2H2 ZF","N"
"T049067_1.02","Zfp607","Mus_musculus","ENSMUSG00000020420","C2H2 ZF","N"
"T049316_1.02","Zfp61","Mus_musculus","ENSMUSG00000050605","C2H2 ZF","N"
"T049245_1.02","Zfp612","Mus_musculus","ENSMUSG00000044676","C2H2 ZF","N"
"T049476_1.02","Zfp617","Mus_musculus","ENSMUSG00000066880","C2H2 ZF","N"
"T049125_1.02","Zfp618","Mus_musculus","ENSMUSG00000028358","C2H2 ZF","N"
"T049493_1.02","Zfp619","Mus_musculus","ENSMUSG00000068959","C2H2 ZF","N"
"T049261_1.02","Zfp62","Mus_musculus","ENSMUSG00000046311","C2H2 ZF","N"
"T049318_1.02","Zfp623","Mus_musculus","ENSMUSG00000050846","C2H2 ZF","N"
"T049151_1.02","Zfp626","Mus_musculus","ENSMUSG00000030604","C2H2 ZF","N"
"T049257_1.02","Zfp629","Mus_musculus","ENSMUSG00000045639","C2H2 ZF","N"
"T049122_1.02","Zfp639","Mus_musculus","ENSMUSG00000027667","C2H2 ZF","N"
"T049120_1.02","Zfp64","Mus_musculus","ENSMUSG00000027551","C2H2 ZF","N"
"T049559_1.02","Zfp640","Mus_musculus","ENSMUSG00000074830","C2H2 ZF","N"
"T049090_1.02","Zfp641","Mus_musculus","ENSMUSG00000022987","C2H2 ZF","N"
