"ID","Name","Species","GeneID","Family","Evidence"
"T014267_1.02","BHLHA9","Homo_sapiens","ENSG00000205899","bHLH","N"
"T014259_1.02","HELT","Homo_sapiens","ENSG00000187821","bHLH","N"
"T014238_1.02","HES3","Homo_sapiens","ENSG00000173673","bHLH","N"
"T014214_1.02","HES6","Homo_sapiens","ENSG00000144485","bHLH","N"
"T014242_1.02","KIAA2018","Homo_sapiens","ENSG00000176542","bHLH","N"
"T014217_1.02","MSGN1","Homo_sapiens","ENSG00000151379","bHLH","N"
"T014164_1.02","MXD1","Homo_sapiens","ENSG00000059728","bHLH","N"
"T014269_1.02","MXD3","Homo_sapiens","ENSG00000213347","bHLH","N"
"T014198_1.02","MXD4","Homo_sapiens","ENSG00000123933","bHLH","N"
"T014171_1.02","NCOA1","Homo_sapiens","ENSG00000084676","bHLH","N"
"T014199_1.02","NCOA3","Homo_sapiens","ENSG00000124151","bHLH","N"
"T014228_1.02","SOHLH1","Homo_sapiens","ENSG00000165643","bHLH","N"
"T022184_1.02","POGK","Homo_sapiens","ENSG00000143157","Brinker","N"
"T025306_1.02","BATF2","Homo_sapiens","ENSG00000168062","bZIP","N"
"T025321_1.02","BEND4","Homo_sapiens","ENSG00000188848","bZIP","N"
"T025303_1.02","C5orf41","Homo_sapiens","ENSG00000164463","bZIP","N"
"T025279_1.02","CASP8AP2","Homo_sapiens","ENSG00000118412","bZIP","N"
"T025294_1.02","CCDC3","Homo_sapiens","ENSG00000151468","bZIP","N"
"T025271_1.02","CCDC6","Homo_sapiens","ENSG00000108091","bZIP","N"
"T025273_1.02","CREBL2","Homo_sapiens","ENSG00000111269","bZIP","N"
"T025324_1.02","DMD","Homo_sapiens","ENSG00000198947","bZIP","N"
"T025261_1.02","GOPC","Homo_sapiens","ENSG00000047932","bZIP","N"
"T025291_1.02","GULP1","Homo_sapiens","ENSG00000144366","bZIP","N"
"T025302_1.02","KIF15","Homo_sapiens","ENSG00000163808","bZIP","N"
"T025310_1.02","KRT6C","Homo_sapiens","ENSG00000170465","bZIP","N"
"T025293_1.02","NRBF2","Homo_sapiens","ENSG00000148572","bZIP","N"
"T025287_1.02","RAB11FIP4","Homo_sapiens","ENSG00000131242","bZIP","N"
"T025295_1.02","RNF219","Homo_sapiens","ENSG00000152193","bZIP","N"
"T025296_1.02","SCOC","Homo_sapiens","ENSG00000153130","bZIP","N"
"T025288_1.02","ZC3H10","Homo_sapiens","ENSG00000135482","bZIP","N"
"T044633_1.02","ABCA11P","Homo_sapiens","ENSG00000182903","C2H2 ZF","N"
"T044937_1.02","AC003682.1","Homo_sapiens","ENSG00000251369","C2H2 ZF","N"
"T044800_1.02","AC011467.1","Homo_sapiens","ENSG00000198153","C2H2 ZF","N"
"T044869_1.02","AC018558.1","Homo_sapiens","ENSG00000214581","C2H2 ZF","N"
"T044688_1.02","AC022415.1","Homo_sapiens","ENSG00000188474","C2H2 ZF","N"
"T044608_1.02","AC024563.1","Homo_sapiens","ENSG00000180081","C2H2 ZF","N"
"T044916_1.02","AC026271.7","Homo_sapiens","ENSG00000236220","C2H2 ZF","N"
"T044824_1.02","AC073343.1","Homo_sapiens","ENSG00000198580","C2H2 ZF","N"
"T044275_1.02","AD001527.1","Homo_sapiens","ENSG00000105261","C2H2 ZF","N"
"T044370_1.02","AEBP2","Homo_sapiens","ENSG00000139154","C2H2 ZF","N"
"T044880_1.02","AL603926.1","Homo_sapiens","ENSG00000218497","C2H2 ZF","N"
"T044899_1.02","AL603926.2","Homo_sapiens","ENSG00000229631","C2H2 ZF","N"
"T044918_1.02","AL603926.3","Homo_sapiens","ENSG00000236575","C2H2 ZF","N"
"T044898_1.02","AL662827.6","Homo_sapiens","ENSG00000229253","C2H2 ZF","N"
"T044887_1.02","AL662865.1","Homo_sapiens","ENSG00000223687","C2H2 ZF","N"
"T044893_1.02","AL669813.2","Homo_sapiens","ENSG00000226858","C2H2 ZF","N"
"T044502_1.02","AL929561.1","Homo_sapiens","ENSG00000169260","C2H2 ZF","N"
"T044853_1.02","AL929591.2","Homo_sapiens","ENSG00000206510","C2H2 ZF","N"
"T044548_1.02","BNC2","Homo_sapiens","ENSG00000173068","C2H2 ZF","N"
"T044917_1.02","BX088650.7","Homo_sapiens","ENSG00000236515","C2H2 ZF","N"
"T044910_1.02","BX120002.1","Homo_sapiens","ENSG00000234669","C2H2 ZF","N"
"T044851_1.02","BX248088.3","Homo_sapiens","ENSG00000206280","C2H2 ZF","N"
"T044906_1.02","BX293545.1","Homo_sapiens","ENSG00000233831","C2H2 ZF","N"
"T044914_1.02","BX927167.2","Homo_sapiens","ENSG00000235589","C2H2 ZF","N"
"T044904_1.02","BX927250.3","Homo_sapiens","ENSG00000232099","C2H2 ZF","N"
"T044424_1.02","CCDC17","Homo_sapiens","ENSG00000159588","C2H2 ZF","N"
"T044395_1.02","CPXCR1","Homo_sapiens","ENSG00000147183","C2H2 ZF","N"
"T044888_1.02","CR388408.1","Homo_sapiens","ENSG00000223852","C2H2 ZF","N"
"T044889_1.02","CR759766.4","Homo_sapiens","ENSG00000223858","C2H2 ZF","N"
"T044920_1.02","CR759786.12","Homo_sapiens","ENSG00000237056","C2H2 ZF","N"
"T044896_1.02","CR759817.5","Homo_sapiens","ENSG00000227780","C2H2 ZF","N"
"T044913_1.02","CR759835.2","Homo_sapiens","ENSG00000235178","C2H2 ZF","N"
"T044891_1.02","CR759957.1","Homo_sapiens","ENSG00000225351","C2H2 ZF","N"
"T044897_1.02","CR936483.1","Homo_sapiens","ENSG00000227858","C2H2 ZF","N"
"T044742_1.02","CTD-2192J16.17","Homo_sapiens","ENSG00000196826","C2H2 ZF","N"
"T044359_1.02","DZIP1","Homo_sapiens","ENSG00000134874","C2H2 ZF","N"
"T044432_1.02","ENSG00000160229","Homo_sapiens","ENSG00000160229","C2H2 ZF","N"
"T044641_1.02","ENSG00000184280","Homo_sapiens","ENSG00000184280","C2H2 ZF","N"
"T044739_1.02","ENSG00000196761","Homo_sapiens","ENSG00000196761","C2H2 ZF","N"
"T044836_1.02","ENSG00000204517","Homo_sapiens","ENSG00000204517","C2H2 ZF","N"
"T044840_1.02","ENSG00000204597","Homo_sapiens","ENSG00000204597","C2H2 ZF","N"
"T044845_1.02","ENSG00000204879","Homo_sapiens","ENSG00000204879","C2H2 ZF","N"
"T044854_1.02","ENSG00000212839","Homo_sapiens","ENSG00000212839","C2H2 ZF","N"
"T044864_1.02","ENSG00000213976","Homo_sapiens","ENSG00000213976","C2H2 ZF","N"
"T044870_1.02","ENSG00000214635","Homo_sapiens","ENSG00000214635","C2H2 ZF","N"
"T044877_1.02","ENSG00000215756","Homo_sapiens","ENSG00000215756","C2H2 ZF","N"
"T044886_1.02","ENSG00000223645","Homo_sapiens","ENSG00000223645","C2H2 ZF","N"
"T044895_1.02","ENSG00000227571","Homo_sapiens","ENSG00000227571","C2H2 ZF","N"
"T044919_1.02","ENSG00000236609","Homo_sapiens","ENSG00000236609","C2H2 ZF","N"
"T044926_1.02","ENSG00000246238","Homo_sapiens","ENSG00000246238","C2H2 ZF","N"
"T044927_1.02","ENSG00000249233","Homo_sapiens","ENSG00000249233","C2H2 ZF","N"
"T044928_1.02","ENSG00000249459","Homo_sapiens","ENSG00000249459","C2H2 ZF","N"
"T044931_1.02","ENSG00000249760","Homo_sapiens","ENSG00000249760","C2H2 ZF","N"
"T044932_1.02","ENSG00000250083","Homo_sapiens","ENSG00000250083","C2H2 ZF","N"
"T044943_1.02","ENSG00000257446","Homo_sapiens","ENSG00000257446","C2H2 ZF","N"
"T044944_1.02","ENSG00000258405","Homo_sapiens","ENSG00000258405","C2H2 ZF","N"
"T044945_1.02","ENSG00000269699","Homo_sapiens","ENSG00000269699","C2H2 ZF","N"
"T044604_1.02","FIZ1","Homo_sapiens","ENSG00000179943","C2H2 ZF","N"
"T044934_1.02","GLI4","Homo_sapiens","ENSG00000250571","C2H2 ZF","N"
"T044624_1.02","HKR1","Homo_sapiens","ENSG00000181666","C2H2 ZF","N"
"T044495_1.02","INSM2","Homo_sapiens","ENSG00000168348","C2H2 ZF","N"
"T044413_1.02","JAZF1","Homo_sapiens","ENSG00000153814","C2H2 ZF","N"
"T044573_1.02","KCMF1","Homo_sapiens","ENSG00000176407","C2H2 ZF","N"
"T044534_1.02","KLF17","Homo_sapiens","ENSG00000171872","C2H2 ZF","N"
"T044250_1.02","MYNN","Homo_sapiens","ENSG00000085274","C2H2 ZF","N"
"T044513_1.02","PRDM10","Homo_sapiens","ENSG00000170325","C2H2 ZF","N"
"T044289_1.02","PRDM13","Homo_sapiens","ENSG00000112238","C2H2 ZF","N"
"T044396_1.02","PRDM14","Homo_sapiens","ENSG00000147596","C2H2 ZF","N"
"T044294_1.02","PRDM2","Homo_sapiens","ENSG00000116731","C2H2 ZF","N"
"T044369_1.02","PRDM5","Homo_sapiens","ENSG00000138738","C2H2 ZF","N"
"T044228_1.02","PRDM6","Homo_sapiens","ENSG00000061455","C2H2 ZF","N"
"T044409_1.02","PRDM8","Homo_sapiens","ENSG00000152784","C2H2 ZF","N"
"T044454_1.02","PRDM9","Homo_sapiens","ENSG00000164256","C2H2 ZF","N"
"T044389_1.02","RBAK","Homo_sapiens","ENSG00000146587","C2H2 ZF","N"
"T044866_1.02","REPIN1","Homo_sapiens","ENSG00000214022","C2H2 ZF","N"
"T044296_1.02","RLF","Homo_sapiens","ENSG00000117000","C2H2 ZF","N"
"T044882_1.02","RP11-1396O13.13","Homo_sapiens","ENSG00000219492","C2H2 ZF","N"
"T044325_1.02","SLC2A4RG","Homo_sapiens","ENSG00000125520","C2H2 ZF","N"
"T044606_1.02","TSHZ1","Homo_sapiens","ENSG00000179981","C2H2 ZF","N"
"T044632_1.02","TSHZ2","Homo_sapiens","ENSG00000182463","C2H2 ZF","N"
"T044308_1.02","TSHZ3","Homo_sapiens","ENSG00000121297","C2H2 ZF","N"
"T044362_1.02","VEZF1","Homo_sapiens","ENSG00000136451","C2H2 ZF","N"
"T044219_1.02","WIZ","Homo_sapiens","ENSG00000011451","C2H2 ZF","N"
"T044849_1.02","ZBTB10","Homo_sapiens","ENSG00000205189","C2H2 ZF","N"
"T044295_1.02","ZBTB17","Homo_sapiens","ENSG00000116809","C2H2 ZF","N"
"T044622_1.02","ZBTB2","Homo_sapiens","ENSG00000181472","C2H2 ZF","N"
"T044626_1.02","ZBTB20","Homo_sapiens","ENSG00000181722","C2H2 ZF","N"
"T044915_1.02","ZBTB22","Homo_sapiens","ENSG00000236104","C2H2 ZF","N"
"T044290_1.02","ZBTB24","Homo_sapiens","ENSG00000112365","C2H2 ZF","N"
"T044526_1.02","ZBTB26","Homo_sapiens","ENSG00000171448","C2H2 ZF","N"
"T044220_1.02","ZBTB32","Homo_sapiens","ENSG00000011590","C2H2 ZF","N"
"T044575_1.02","ZBTB34","Homo_sapiens","ENSG00000177125","C2H2 ZF","N"
"T044651_1.02","ZBTB37","Homo_sapiens","ENSG00000185278","C2H2 ZF","N"
"T044576_1.02","ZBTB38","Homo_sapiens","ENSG00000177311","C2H2 ZF","N"
"T044473_1.02","ZBTB39","Homo_sapiens","ENSG00000166860","C2H2 ZF","N"
"T044644_1.02","ZBTB40","Homo_sapiens","ENSG00000184677","C2H2 ZF","N"
"T044582_1.02","ZBTB41","Homo_sapiens","ENSG00000177888","C2H2 ZF","N"
"T044501_1.02","ZBTB43","Homo_sapiens","ENSG00000169155","C2H2 ZF","N"
"T044712_1.02","ZBTB44","Homo_sapiens","ENSG00000196323","C2H2 ZF","N"
"T044303_1.02","ZBTB45","Homo_sapiens","ENSG00000119574","C2H2 ZF","N"
"T044344_1.02","ZBTB46","Homo_sapiens","ENSG00000130584","C2H2 ZF","N"
"T044844_1.02","ZBTB48","Homo_sapiens","ENSG00000204859","C2H2 ZF","N"
"T044497_1.02","ZBTB5","Homo_sapiens","ENSG00000168795","C2H2 ZF","N"
"T044430_1.02","ZBTB8A","Homo_sapiens","ENSG00000160062","C2H2 ZF","N"
"T044878_1.02","ZBTB8B","Homo_sapiens","ENSG00000215897","C2H2 ZF","N"
"T044859_1.02","ZBTB9","Homo_sapiens","ENSG00000213588","C2H2 ZF","N"
"T044233_1.02","ZFAT","Homo_sapiens","ENSG00000066827","C2H2 ZF","N"
"T044378_1.02","ZFP14","Homo_sapiens","ENSG00000142065","C2H2 ZF","N"
"T044831_1.02","ZFP2","Homo_sapiens","ENSG00000198939","C2H2 ZF","N"
"T044743_1.02","ZFP28","Homo_sapiens","ENSG00000196867","C2H2 ZF","N"
"T044613_1.02","ZFP3","Homo_sapiens","ENSG00000180787","C2H2 ZF","N"
"T044307_1.02","ZFP30","Homo_sapiens","ENSG00000120784","C2H2 ZF","N"
"T044364_1.02","ZFP37","Homo_sapiens","ENSG00000136866","C2H2 ZF","N"
"T044623_1.02","ZFP41","Homo_sapiens","ENSG00000181638","C2H2 ZF","N"
"T044843_1.02","ZFP57","Homo_sapiens","ENSG00000204644","C2H2 ZF","N"
"T044733_1.02","ZFP62","Homo_sapiens","ENSG00000196670","C2H2 ZF","N"
"T044223_1.02","ZFP64","Homo_sapiens","ENSG00000020256","C2H2 ZF","N"
"T044647_1.02","ZFP90","Homo_sapiens","ENSG00000184939","C2H2 ZF","N"
"T044671_1.02","ZFP91","Homo_sapiens","ENSG00000186660","C2H2 ZF","N"
"T044599_1.02","ZFPM1","Homo_sapiens","ENSG00000179588","C2H2 ZF","N"
"T044506_1.02","ZFPM2","Homo_sapiens","ENSG00000169946","C2H2 ZF","N"
"T044531_1.02","ZIK1","Homo_sapiens","ENSG00000171649","C2H2 ZF","N"
"T044806_1.02","ZIM2","Homo_sapiens","ENSG00000198300","C2H2 ZF","N"
"T044376_1.02","ZIM3","Homo_sapiens","ENSG00000141946","C2H2 ZF","N"
"T044731_1.02","ZKSCAN5","Homo_sapiens","ENSG00000196652","C2H2 ZF","N"
"T044467_1.02","ZMAT1","Homo_sapiens","ENSG00000166432","C2H2 ZF","N"
"T061580_1.02","ZN625_HUMAN","Homo_sapiens","ZN625_HUMAN","C2H2 ZF","N"
"T044750_1.02","ZNF100","Homo_sapiens","ENSG00000197020","C2H2 ZF","N"
"T044628_1.02","ZNF101","Homo_sapiens","ENSG00000181896","C2H2 ZF","N"
"T044708_1.02","ZNF107","Homo_sapiens","ENSG00000196247","C2H2 ZF","N"
"T044584_1.02","ZNF114","Homo_sapiens","ENSG00000178150","C2H2 ZF","N"
"T044410_1.02","ZNF117","Homo_sapiens","ENSG00000152926","C2H2 ZF","N"
"T044455_1.02","ZNF12","Homo_sapiens","ENSG00000164631","C2H2 ZF","N"
"T044789_1.02","ZNF121","Homo_sapiens","ENSG00000197961","C2H2 ZF","N"
"T044722_1.02","ZNF124","Homo_sapiens","ENSG00000196418","C2H2 ZF","N"
"T044540_1.02","ZNF131","Homo_sapiens","ENSG00000172262","C2H2 ZF","N"
"T044356_1.02","ZNF132","Homo_sapiens","ENSG00000131849","C2H2 ZF","N"
"T044327_1.02","ZNF133","Homo_sapiens","ENSG00000125846","C2H2 ZF","N"
"T044860_1.02","ZNF134","Homo_sapiens","ENSG00000213762","C2H2 ZF","N"
"T044571_1.02","ZNF135","Homo_sapiens","ENSG00000176293","C2H2 ZF","N"
"T044730_1.02","ZNF136","Homo_sapiens","ENSG00000196646","C2H2 ZF","N"
"T044747_1.02","ZNF138","Homo_sapiens","ENSG00000197008","C2H2 ZF","N"
"T044278_1.02","ZNF14","Homo_sapiens","ENSG00000105708","C2H2 ZF","N"
"T044718_1.02","ZNF140","Homo_sapiens","ENSG00000196387","C2H2 ZF","N"
"T044353_1.02","ZNF141","Homo_sapiens","ENSG00000131127","C2H2 ZF","N"
"T044293_1.02","ZNF142","Homo_sapiens","ENSG00000115568","C2H2 ZF","N"
"T044487_1.02","ZNF146","Homo_sapiens","ENSG00000167635","C2H2 ZF","N"
"T044601_1.02","ZNF154","Homo_sapiens","ENSG00000179909","C2H2 ZF","N"
"T044846_1.02","ZNF155","Homo_sapiens","ENSG00000204920","C2H2 ZF","N"
"T044391_1.02","ZNF157","Homo_sapiens","ENSG00000147117","C2H2 ZF","N"
"T044516_1.02","ZNF16","Homo_sapiens","ENSG00000170631","C2H2 ZF","N"
"T044518_1.02","ZNF160","Homo_sapiens","ENSG00000170949","C2H2 ZF","N"
"T044764_1.02","ZNF165","Homo_sapiens","ENSG00000197279","C2H2 ZF","N"
"T044713_1.02","ZNF167","Homo_sapiens","ENSG00000196345","C2H2 ZF","N"
"T044567_1.02","ZNF169","Homo_sapiens","ENSG00000175787","C2H2 ZF","N"
"T044665_1.02","ZNF17","Homo_sapiens","ENSG00000186272","C2H2 ZF","N"
"T044271_1.02","ZNF174","Homo_sapiens","ENSG00000103343","C2H2 ZF","N"
"T044276_1.02","ZNF175","Homo_sapiens","ENSG00000105497","C2H2 ZF","N"
"T044416_1.02","ZNF18","Homo_sapiens","ENSG00000154957","C2H2 ZF","N"
"T044479_1.02","ZNF180","Homo_sapiens","ENSG00000167384","C2H2 ZF","N"
"T044781_1.02","ZNF181","Homo_sapiens","ENSG00000197841","C2H2 ZF","N"
"T044258_1.02","ZNF184","Homo_sapiens","ENSG00000096654","C2H2 ZF","N"
"T044365_1.02","ZNF189","Homo_sapiens","ENSG00000136870","C2H2 ZF","N"
"T044420_1.02","ZNF19","Homo_sapiens","ENSG00000157429","C2H2 ZF","N"
"T044807_1.02","ZNF192","Homo_sapiens","ENSG00000198315","C2H2 ZF","N"
"T044366_1.02","ZNF193","Homo_sapiens","ENSG00000137185","C2H2 ZF","N"
"T044214_1.02","ZNF195","Homo_sapiens","ENSG00000005801","C2H2 ZF","N"
"T044669_1.02","ZNF197","Homo_sapiens","ENSG00000186448","C2H2 ZF","N"
"T044448_1.02","ZNF2","Homo_sapiens","ENSG00000163067","C2H2 ZF","N"
"T044357_1.02","ZNF20","Homo_sapiens","ENSG00000132010","C2H2 ZF","N"
"T044217_1.02","ZNF200","Homo_sapiens","ENSG00000010539","C2H2 ZF","N"
"T044314_1.02","ZNF205","Homo_sapiens","ENSG00000122386","C2H2 ZF","N"
"T044433_1.02","ZNF208","Homo_sapiens","ENSG00000160321","C2H2 ZF","N"
"T044311_1.02","ZNF211","Homo_sapiens","ENSG00000121417","C2H2 ZF","N"
"T044511_1.02","ZNF212","Homo_sapiens","ENSG00000170260","C2H2 ZF","N"
"T044252_1.02","ZNF213","Homo_sapiens","ENSG00000085644","C2H2 ZF","N"
"T044399_1.02","ZNF214","Homo_sapiens","ENSG00000149050","C2H2 ZF","N"
"T044400_1.02","ZNF215","Homo_sapiens","ENSG00000149054","C2H2 ZF","N"
"T044460_1.02","ZNF22","Homo_sapiens","ENSG00000165512","C2H2 ZF","N"
"T044427_1.02","ZNF221","Homo_sapiens","ENSG00000159905","C2H2 ZF","N"
"T044426_1.02","ZNF222","Homo_sapiens","ENSG00000159885","C2H2 ZF","N"
"T044589_1.02","ZNF223","Homo_sapiens","ENSG00000178386","C2H2 ZF","N"
"T044660_1.02","ZNF224","Homo_sapiens","ENSG00000186019","C2H2 ZF","N"
"T044940_1.02","ZNF225","Homo_sapiens","ENSG00000256294","C2H2 ZF","N"
"T044477_1.02","ZNF226","Homo_sapiens","ENSG00000167380","C2H2 ZF","N"
"T044352_1.02","ZNF227","Homo_sapiens","ENSG00000131115","C2H2 ZF","N"
"T044478_1.02","ZNF229","Homo_sapiens","ENSG00000167383","C2H2 ZF","N"
"T044476_1.02","ZNF23","Homo_sapiens","ENSG00000167377","C2H2 ZF","N"
"T044425_1.02","ZNF230","Homo_sapiens","ENSG00000159882","C2H2 ZF","N"
"T044428_1.02","ZNF233","Homo_sapiens","ENSG00000159915","C2H2 ZF","N"
"T044429_1.02","ZNF235","Homo_sapiens","ENSG00000159917","C2H2 ZF","N"
"T044740_1.02","ZNF239","Homo_sapiens","ENSG00000196793","C2H2 ZF","N"
"T044542_1.02","ZNF24","Homo_sapiens","ENSG00000172466","C2H2 ZF","N"
"T044797_1.02","ZNF248","Homo_sapiens","ENSG00000198105","C2H2 ZF","N"
"T044565_1.02","ZNF25","Homo_sapiens","ENSG00000175395","C2H2 ZF","N"
"T044704_1.02","ZNF250","Homo_sapiens","ENSG00000196150","C2H2 ZF","N"
"T044801_1.02","ZNF251","Homo_sapiens","ENSG00000198169","C2H2 ZF","N"
"T044744_1.02","ZNF252","Homo_sapiens","ENSG00000196922","C2H2 ZF","N"
"T044942_1.02","ZNF253","Homo_sapiens","ENSG00000256771","C2H2 ZF","N"
"T044857_1.02","ZNF254","Homo_sapiens","ENSG00000213096","C2H2 ZF","N"
"T044406_1.02","ZNF256","Homo_sapiens","ENSG00000152454","C2H2 ZF","N"
"T044761_1.02","ZNF257","Homo_sapiens","ENSG00000197134","C2H2 ZF","N"
"T044810_1.02","ZNF26","Homo_sapiens","ENSG00000198393","C2H2 ZF","N"
"T044938_1.02","ZNF260","Homo_sapiens","ENSG00000254004","C2H2 ZF","N"
"T044248_1.02","ZNF264","Homo_sapiens","ENSG00000083844","C2H2 ZF","N"
"T044560_1.02","ZNF266","Homo_sapiens","ENSG00000174652","C2H2 ZF","N"
"T044658_1.02","ZNF267","Homo_sapiens","ENSG00000185947","C2H2 ZF","N"
"T044255_1.02","ZNF268","Homo_sapiens","ENSG00000090612","C2H2 ZF","N"
"T044792_1.02","ZNF273","Homo_sapiens","ENSG00000198039","C2H2 ZF","N"
"T044230_1.02","ZNF275","Homo_sapiens","ENSG00000063587","C2H2 ZF","N"
"T044423_1.02","ZNF276","Homo_sapiens","ENSG00000158805","C2H2 ZF","N"
"T044830_1.02","ZNF277","Homo_sapiens","ENSG00000198839","C2H2 ZF","N"
"T044820_1.02","ZNF28","Homo_sapiens","ENSG00000198538","C2H2 ZF","N"
"T044367_1.02","ZNF280D","Homo_sapiens","ENSG00000137871","C2H2 ZF","N"
"T044488_1.02","ZNF283","Homo_sapiens","ENSG00000167637","C2H2 ZF","N"
"T044662_1.02","ZNF284","Homo_sapiens","ENSG00000186026","C2H2 ZF","N"
"T044229_1.02","ZNF285","Homo_sapiens","ENSG00000062370","C2H2 ZF","N"
"T044676_1.02","ZNF286A","Homo_sapiens","ENSG00000187607","C2H2 ZF","N"
"T044375_1.02","ZNF287","Homo_sapiens","ENSG00000141040","C2H2 ZF","N"
"T044693_1.02","ZNF292","Homo_sapiens","ENSG00000188994","C2H2 ZF","N"
"T044551_1.02","ZNF295","Homo_sapiens","ENSG00000173276","C2H2 ZF","N"
"T044517_1.02","ZNF296","Homo_sapiens","ENSG00000170684","C2H2 ZF","N"
"T044469_1.02","ZNF3","Homo_sapiens","ENSG00000166526","C2H2 ZF","N"
"T044496_1.02","ZNF30","Homo_sapiens","ENSG00000168661","C2H2 ZF","N"
"T044388_1.02","ZNF300","Homo_sapiens","ENSG00000145908","C2H2 ZF","N"
"T044254_1.02","ZNF302","Homo_sapiens","ENSG00000089335","C2H2 ZF","N"
"T044354_1.02","ZNF304","Homo_sapiens","ENSG00000131845","C2H2 ZF","N"
"T044786_1.02","ZNF311","Homo_sapiens","ENSG00000197935","C2H2 ZF","N"
"T044347_1.02","ZNF317","Homo_sapiens","ENSG00000130803","C2H2 ZF","N"
"T044465_1.02","ZNF319","Homo_sapiens","ENSG00000166188","C2H2 ZF","N"
"T044635_1.02","ZNF320","Homo_sapiens","ENSG00000182986","C2H2 ZF","N"
"T044619_1.02","ZNF322A","Homo_sapiens","ENSG00000181315","C2H2 ZF","N"
"T044691_1.02","ZNF322B","Homo_sapiens","ENSG00000188801","C2H2 ZF","N"
"T044912_1.02","ZNF323","Homo_sapiens","ENSG00000235109","C2H2 ZF","N"
"T044242_1.02","ZNF324","Homo_sapiens","ENSG00000083812","C2H2 ZF","N"
"T044929_1.02","ZNF324B","Homo_sapiens","ENSG00000249471","C2H2 ZF","N"
"T044627_1.02","ZNF329","Homo_sapiens","ENSG00000181894","C2H2 ZF","N"
"T044349_1.02","ZNF331","Homo_sapiens","ENSG00000130844","C2H2 ZF","N"
"T044803_1.02","ZNF334","Homo_sapiens","ENSG00000198185","C2H2 ZF","N"
"T044790_1.02","ZNF335","Homo_sapiens","ENSG00000198026","C2H2 ZF","N"
"T044345_1.02","ZNF337","Homo_sapiens","ENSG00000130684","C2H2 ZF","N"
"T044698_1.02","ZNF33A","Homo_sapiens","ENSG00000189180","C2H2 ZF","N"
"T044734_1.02","ZNF33B","Homo_sapiens","ENSG00000196693","C2H2 ZF","N"
"T044716_1.02","ZNF34","Homo_sapiens","ENSG00000196378","C2H2 ZF","N"
"T044351_1.02","ZNF341","Homo_sapiens","ENSG00000131061","C2H2 ZF","N"
"T044253_1.02","ZNF343","Homo_sapiens","ENSG00000088876","C2H2 ZF","N"
"T044936_1.02","ZNF345","Homo_sapiens","ENSG00000251247","C2H2 ZF","N"
"T044787_1.02","ZNF347","Homo_sapiens","ENSG00000197937","C2H2 ZF","N"
"T044500_1.02","ZNF354A","Homo_sapiens","ENSG00000169131","C2H2 ZF","N"
"T044588_1.02","ZNF354B","Homo_sapiens","ENSG00000178338","C2H2 ZF","N"
"T044829_1.02","ZNF358","Homo_sapiens","ENSG00000198816","C2H2 ZF","N"
"T044431_1.02","ZNF362","Homo_sapiens","ENSG00000160094","C2H2 ZF","N"
"T044368_1.02","ZNF365","Homo_sapiens","ENSG00000138311","C2H2 ZF","N"
"T044585_1.02","ZNF366","Homo_sapiens","ENSG00000178175","C2H2 ZF","N"
"T044458_1.02","ZNF367","Homo_sapiens","ENSG00000165244","C2H2 ZF","N"
"T044239_1.02","ZNF37A","Homo_sapiens","ENSG00000075407","C2H2 ZF","N"
"T044439_1.02","ZNF382","Homo_sapiens","ENSG00000161298","C2H2 ZF","N"
"T044685_1.02","ZNF383","Homo_sapiens","ENSG00000188283","C2H2 ZF","N"
"T044323_1.02","ZNF391","Homo_sapiens","ENSG00000124613","C2H2 ZF","N"
"T044437_1.02","ZNF394","Homo_sapiens","ENSG00000160908","C2H2 ZF","N"
"T044670_1.02","ZNF396","Homo_sapiens","ENSG00000186496","C2H2 ZF","N"
"T044673_1.02","ZNF397","Homo_sapiens","ENSG00000186812","C2H2 ZF","N"
"T044751_1.02","ZNF398","Homo_sapiens","ENSG00000197024","C2H2 ZF","N"
"T044570_1.02","ZNF404","Homo_sapiens","ENSG00000176222","C2H2 ZF","N"
"T044876_1.02","ZNF407","Homo_sapiens","ENSG00000215421","C2H2 ZF","N"
"T044563_1.02","ZNF408","Homo_sapiens","ENSG00000175213","C2H2 ZF","N"
"T044393_1.02","ZNF41","Homo_sapiens","ENSG00000147124","C2H2 ZF","N"
"T044358_1.02","ZNF414","Homo_sapiens","ENSG00000133250","C2H2 ZF","N"
"T044519_1.02","ZNF415","Homo_sapiens","ENSG00000170954","C2H2 ZF","N"
"T044244_1.02","ZNF416","Homo_sapiens","ENSG00000083817","C2H2 ZF","N"
"T044553_1.02","ZNF417","Homo_sapiens","ENSG00000173480","C2H2 ZF","N"
"T044737_1.02","ZNF418","Homo_sapiens","ENSG00000196724","C2H2 ZF","N"
"T044274_1.02","ZNF419","Homo_sapiens","ENSG00000105136","C2H2 ZF","N"
"T044755_1.02","ZNF420","Homo_sapiens","ENSG00000197050","C2H2 ZF","N"
"T044348_1.02","ZNF426","Homo_sapiens","ENSG00000130818","C2H2 ZF","N"
"T044748_1.02","ZNF429","Homo_sapiens","ENSG00000197013","C2H2 ZF","N"
"T044819_1.02","ZNF43","Homo_sapiens","ENSG00000198521","C2H2 ZF","N"
"T044300_1.02","ZNF430","Homo_sapiens","ENSG00000118620","C2H2 ZF","N"
"T044736_1.02","ZNF431","Homo_sapiens","ENSG00000196705","C2H2 ZF","N"
"T044939_1.02","ZNF432","Homo_sapiens","ENSG00000256087","C2H2 ZF","N"
